107,9680,20140531,205329,010,001105,0211050202485,9110502800000,さつま芋（袋詰）　　,1,248,05901458
107,9680,20140531,205329,039,003611,4952794802062,0398111500000,ヨコオ稲庭うどんこん,1,92,05901458
107,9680,20140531,205329,013,001771,4902115340377,9177269500000,ＣＧＣ　あらびきポー,1,265,05901458
107,9680,20140531,205329,017,002622,0226181302256,9261813800000,枝豆コロッケ　　　　,1,67,05901458
107,9680,20140531,205329,030,003031,4901626057200,0300204900000,三幸　チーズアーモン,1,115,05901458
107,9680,20140531,205329,017,002646,0226460102805,9264601800000,ミニメンチあんかけ　,1,84,05901458
107,9680,20140531,205329,017,002625,0226519604809,9265196800000,広島県産春採り牡蠣フ,1,144,05901458
107,9680,20140531,205329,010,001004,0000049677706,9100402400000,ミニトマト　　　　　,1,248,05901458
107,9680,20140531,205329,017,002868,0228682709503,9286827400000,照り焼きチキンピザ　,1,285,05901458
107,9680,20140531,205329,017,002869,0228690103683,9286901100000,大粒たこ焼　　　　　,1,110,05901458
107,9680,20140531,205329,017,002850,0228551104804,9285511300000,三元豚手作りロースの,1,240,05901458
107,9680,20140531,205329,030,003018,4902555134482,0303570200000,不二家　ホームパイ　,1,288,05901458
107,9680,20140531,205329,917,917001,0215500103797,9155001900000,福龍門,1,189,05901458
107,9680,20140531,205329,917,917001,0215500102851,9155001900000,福龍門,1,85,05901458
106,3880,20140531,205422,042,003751,4903110190332,0428955500000,ヤマザキ　朝の笑顔６,1,88,05909091
106,3880,20140531,205422,038,003517,4904717150415,0381192400000,協乳　酪農の朝１Ｌ　,1,160,05909091
106,3880,20140531,205422,017,002634,0226341803609,9263418300000,さつま揚げ串（ミック,1,108,05909091
106,3880,20140531,205422,017,002634,0226341803609,9263418300000,さつま揚げ串（ミック,1,108,05909091
106,3880,20140531,205422,040,003701,4901870115404,0402291600000,シジシー塩ゆで枝豆４,1,188,05909091
106,3880,20140531,205422,042,003753,4973350164844,0424715900000,ベーコン＆マスタード,1,78,05909091
106,3880,20140531,205422,042,003757,4973350182855,0421126600000,和風ツナマヨ　　　　,1,78,05909091
106,3880,20140531,205422,017,002868,0228682704751,9286827400000,照り焼きチキンピザ　,1,142,05909091
106,3880,20140531,205422,017,002636,0226361003829,9263610100000,お魚唐揚げ　　　　　,1,114,05909091
106,3880,20140531,205422,038,003533,4902705118966,0386198100000,ブルガリアＣａのむヨ,1,98,05909091
106,3880,20140531,205422,017,002663,0226630203806,9266302200000,春巻き（小）　　　　,1,114,05909091
106,3881,20140531,205602,042,003751,4903110190318,0428956200000,ヤマザキ　朝の笑顔８,1,88,05906471
106,3881,20140531,205602,014,008019,0281049303981,9810493200000,生食用蒸し真タコスラ,1,119,05906471
106,3881,20140531,205602,014,008016,0280160605806,9801606800000,アジ刺身　　　　　　,1,174,05906471
106,3881,20140531,205602,917,917001,0215500104756,9155001900000,福龍門,1,237,05906471
106,3881,20140531,205602,017,002625,0226255003317,9262550100000,厚切り一口イカフライ,1,99,05906471
106,3881,20140531,205602,017,002656,0226561704281,9265617800000,チキンステーキトマト,1,128,05906471
106,3881,20140531,205602,017,002646,0226460103802,9264601800000,ミニメンチあんかけ　,1,114,05906471
106,3881,20140531,205602,917,917001,0215500103797,9155001900000,福龍門,1,189,05906471
106,3881,20140531,205602,032,003267,4901870169520,0324608500000,ＣＧＣ味噌ラーメン５,1,190,05906471
106,3881,20140531,205602,038,003533,4902705118966,0386198100000,ブルガリアＣａのむヨ,1,98,05906471
106,3881,20140531,205602,017,002663,0226630203806,9266302200000,春巻き（小）　　　　,1,114,05906471
106,3882,20140531,205751,039,003602,4901118004521,0392735900000,遊心庵　ときめく豆腐,1,88,04812717
106,3882,20140531,205751,039,003603,4562162992037,0393319000000,都路　てしおづくり半,1,190,04812717
106,3882,20140531,205751,033,003316,4902102091855,0336166500000,コカ　い・ろ・は・す,1,84,04812717
106,3882,20140531,205751,033,003316,4902102091855,0336166500000,コカ　い・ろ・は・す,1,84,04812717
106,3882,20140531,205751,022,002802,0228021101968,9280211700000,サクッとバターフラン,1,166,04812717
